Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,
Hspa8,GO:0032570,PMID:9990085|RGD:10059328,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150812,RGD,,
Hspa8,GO:0032984,PMID:18644871|RGD:10412301,IMP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151117,MGI,,
Hspa8,GO:0032991,PMID:10198213|RGD:2326098,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100623,RGD,,
Hspa8,GO:0032991,PMID:20596529|RGD:10043155,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150515,RGD,,
Hspa8,GO:0032991,PMID:9528774|RGD:634185,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100624,RGD,,
Hspa8,GO:0034605,PMID:8955942|RGD:10059375,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0042026,GO_REF:0000024|RGD:1600115,ISS,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151019,ParkinsonsUK-UCL,,
Hspa8,GO:0042026,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151005,RGD,,
Hspa8,GO:0042277,PMID:8363588|RGD:10059376,IDA,,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0042470,GO_REF:0000044|RGD:1600115,IEA,UniProtKB-SubCell:SL-0161,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240408,UniProt,,
Hspa8,GO:0042594,PMID:9038169|RGD:10059368,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0043025,PMID:19457116|RGD:5130974,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20110418,RGD,,
Hspa8,GO:0043025,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150812,RGD,,
Hspa8,GO:0043195,PMID:24876496|RGD:10047219,HDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20180313,ParkinsonsUK-UCL,UBERON:0000955,
Hspa8,GO:0043195,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150812,RGD,,
Hspa8,GO:0043197,PMID:11230095|RGD:10059401,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:0043198,PMID:11230095|RGD:10059401,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:0043202,RGD:1600115|Reactome:R-RNO-9625160,TAS,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20181019,Reactome,,
Hspa8,GO:0043202,RGD:1600115|Reactome:R-RNO-9625173,TAS,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20181019,Reactome,,
Hspa8,GO:0043202,RGD:1600115|Reactome:R-RNO-9626028,TAS,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20181019,Reactome,,
Hspa8,GO:0043204,PMID:11230095|RGD:10059401,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:0043531,PMID:11133993|RGD:2326097,IDA,,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100623,RGD,,
Hspa8,GO:0044309,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20161028,ParkinsonsUK-UCL,CL:0010012|CL:1001611,
Hspa8,GO:0044743,PMID:9038169|RGD:10059368,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0044788,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20160525,RGD,,
Hspa8,GO:0044829,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0044829,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20160525,RGD,,
Hspa8,GO:0044849,PMID:9990085|RGD:10059328,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150812,RGD,,
Hspa8,GO:0045471,PMID:12170112|RGD:10059403,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:0045862,PMID:9987077|RGD:10059370,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0045892,GO_REF:0000024|RGD:1600115,ISS,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20110420,UniProt,,
Hspa8,GO:0045892,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0045892,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20110408,RGD,,
Hspa8,GO:0046034,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0046034,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150417,RGD,,
Hspa8,GO:0048026,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20140924,RGD,,
Hspa8,GO:0048026,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0048471,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0048471,PMID:10549657|RGD:10059381,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0048471,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20180807,RGD,,
Hspa8,GO:0050766,PMID:9886410|RGD:10059405,IMP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:0051082,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0051082,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0051082,PMID:11133993|RGD:2326097,IMP,,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100623,RGD,,
Hspa8,GO:0051082,RGD:1624291,ISO,MGI:105384,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20041029,RGD,,
Hspa8,GO:0051082,RGD:1624291,ISO,UniProtKB:P11142,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20140403,RGD,,
Hspa8,GO:0051085,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20040924,RGD,,
Hspa8,GO:0051087,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0051087,RGD:1624291,ISO,UniProtKB:P11142,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20180305,RGD,,
Hspa8,GO:0051726,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20031211,RGD,,
Hspa8,GO:0051726,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0055131,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0055131,RGD:1624291,ISO,UniProtKB:P11142,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150224,RGD,,
Hspa8,GO:0061077,PMID:11133993|RGD:2326097,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100623,RGD,,
Hspa8,GO:0061077,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0061635,PMID:18644871|RGD:10412301,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20220810,ParkinsonsUK-UCL,UniProtKB:P17046|GO:0061684|GO:0005765,
Hspa8,GO:0061684,PMID:18644871|RGD:10412301,IGI,UniProtKB:P17046-1,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20210210,MGI,,
Hspa8,GO:0061684,PMID:18644871|RGD:10412301,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151019,ParkinsonsUK-UCL,,
Hspa8,GO:0061738,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0061738,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151110,RGD,,
Hspa8,GO:0061740,GO_REF:0000024|RGD:1600115,ISS,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20230119,UniProt,,
Hspa8,GO:0061740,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0061740,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20160810,RGD,,
Hspa8,GO:0070062,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0070062,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0070062,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20100409,RGD,,
Hspa8,GO:0070062,RGD:1624291,ISO,UniProtKB:P11142,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20140709,RGD,,
Hspa8,GO:0070301,PMID:10329212|RGD:10059424,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150818,RGD,,
Hspa8,GO:0071276,PMID:9736451|RGD:10059378,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0072318,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20140501,RGD,,
Hspa8,GO:0072318,GO_REF:0000117|RGD:1600115,IEA,ARBA:ARBA00044585,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240408,UniProt,,UniProtKB:A0A8I6A278
Hspa8,GO:0072318,PMID:8363588|RGD:10059376,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:0072318,PMID:8524399|RGD:401901214,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20231027,UniProt,,
Hspa8,GO:0072318,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20231027,RGD,,
Hspa8,GO:0072318,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20231027,RGD,,
Hspa8,GO:0097214,PMID:9038169|RGD:10059368,IMP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150928,RGD,,
Hspa8,GO:0098684,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0098684,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0098690,PMID:21209184|RGD:13702189,EXP,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,UBERON:0002240,
Hspa8,GO:0098690,PMID:21209184|RGD:13702189,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,UBERON:0002240,
Hspa8,GO:0098690,PMID:21209184|RGD:13702189,IMP,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,UBERON:0002240,
Hspa8,GO:0098690,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0098690,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0098793,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,GO:0098978|UBERON:0000956,
Hspa8,GO:0098793,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0098793,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0098794,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,GO:0098978|UBERON:0002037,
Hspa8,GO:0098880,PMID:21209184|RGD:13702189,EXP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,GO:0098690|UBERON:0002240,
Hspa8,GO:0098880,PMID:21209184|RGD:13702189,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,GO:0098690|UBERON:0002240,
Hspa8,GO:0098880,PMID:21209184|RGD:13702189,IMP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,GO:0098690|UBERON:0002240,
Hspa8,GO:0098978,PMID:11230095|RGD:10059401,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,UBERON:0002421,
Hspa8,GO:0098978,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,SynGO,UBERON:0002037,
Hspa8,GO:0098978,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0098978,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0099175,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0099175,RGD:1624291,ISO,MGI:105384,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0099523,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20161028,SynGO,CL:0010012|CL:1001611,
Hspa8,GO:0099524,PMID:9878698|RGD:10059325,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20161028,SynGO,CL:0010012|CL:1001611,
Hspa8,GO:0099634,RGD:1624291,ISO,MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240306,RGD,,
Hspa8,GO:0099634,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0101031,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0101031,RGD:1624291,ISO,UniProtKB:P11142,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20180305,RGD,,
Hspa8,GO:0140545,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:0140545,RGD:1624291,ISO,UniProtKB:P11142,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20210519,RGD,,
Hspa8,GO:0140662,GO_REF:0000002|RGD:1600115,IEA,InterPro:IPR013126,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240408,InterPro,,
Hspa8,GO:1900226,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:1900226,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20230119,RGD,,
Hspa8,GO:1902904,GO_REF:0000107|RGD:1600115,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240129,Ensembl,,UniProtKB:D4A4S3
Hspa8,GO:1902904,RGD:1624291,ISO,UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20140415,RGD,,
Hspa8,GO:1904592,PMID:11360998|RGD:10059391,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150814,RGD,,
Hspa8,GO:1904593,PMID:21445266|RGD:10059429,IPI,CHEBI:34159,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150818,RGD,,
Hspa8,GO:1904764,PMID:18644871|RGD:10412301,IDA,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151026,ParkinsonsUK-UCL,,
Hspa8,GO:1990832,PMID:11933046|RGD:10059372,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150928,RGD,,
Hspa8,GO:1990833,PMID:8363588|RGD:10059376,IDA,,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150928,RGD,,
Hspa8,GO:1990834,PMID:11268007|RGD:10059397,IEP,,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150928,RGD,,
Hspa8,GO:1990836,PMID:18644871|RGD:10412301,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20151117,MGI,,
Hspa8,GO:1990836,PMID:9038169|RGD:10059368,IDA,,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20150813,RGD,,
Hspa8,GO:1990904,GO_REF:0000024|RGD:1600115,ISS,UniProtKB:P11142,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20091002,UniProt,,
Hspa8,GO:1990904,RGD:1624291,ISO,UniProtKB:P11142,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20091002,RGD,,
Hspa8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20221122,GO_Central,,
Hspa8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20221008,GO_Central,,
Hspa8,GO:0072318,GO_REF:0000033,IBA,PANTHER:PTN008570389|RGD:621725|MGI:MGI:105384|UniProtKB:O73885|UniProtKB:P19120|UniProtKB:A2Q0Z1|UniProtKB:P11142,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240206,GO_Central,,
Hspa8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20231109,GO_Central,,
Hspa8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240206,GO_Central,,
Hspa8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20230603,GO_Central,,
Hspa8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20240206,GO_Central,,
Hspa8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20230603,GO_Central,,
Hspa8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20230111,GO_Central,,
Hspa8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,heat shock protein family A (Hsp70) member 8,,gene,NCBITaxon:10116,20231109,GO_Central,,
MIR155HG,GO:0030544,PMID:32671205,IPI,UniProtKB:P11142,F,HSPA8-interacting micropeptide miPEP155,,protein,NCBITaxon:9606,20231002,UniProt,,
MIR155HG,GO:0002376,GO_REF:0000043,IEA,UniProtKB-KW:KW-0391,P,HSPA8-interacting micropeptide miPEP155,,protein,NCBITaxon:9606,20240408,UniProt,,
MIR155HG,GO:0002605,PMID:32671205,IDA,,P,HSPA8-interacting micropeptide miPEP155,,protein,NCBITaxon:9606,20231002,UniProt,,
MIR155HG,GO:0005634,PMID:32671205,IDA,,C,HSPA8-interacting micropeptide miPEP155,,protein,NCBITaxon:9606,20231002,UniProt,,
MIR155HG,GO:0005737,PMID:32671205,IDA,,C,HSPA8-interacting micropeptide miPEP155,,protein,NCBITaxon:9606,20231002,UniProt,,
HSPA8,GO:0005515,PMID:12741832,IPI,UniProtKB:Q27974,F,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9913,20231025,UniProt,,
HSPA8,GO:0005515,PMID:12791276,IPI,UniProtKB:Q05193,F,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9913,20231027,UniProt,,
