gene_claim_name,gene_concept_id,Gene_name,interaction_source_db_name,interaction_source_db_version,interaction_type,interaction_score,drug_claim_name,drug_concept_id,drug_name,approved,immunotherapy,anti_neoplastic,Interactor_Type,ATC_Code,ATC_Category
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,LORVOTUZUMAB MERTANSINE,ncit:C38714,LORVOTUZUMAB MERTANSINE,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,BIVATUZUMAB MERTANSINE,chembl:CHEMBL2109288,BIVATUZUMAB MERTANSINE,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,PRALUZATAMAB RAVTANSINE,ncit:C134697,PRALUZATAMAB RAVTANSINE,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
CTNNB1,hgnc:2514,CTNNB1,ChEMBL,32,inhibitor,0.89363718,PRI-724,drugbank:DB15034,PRI-724,FALSE,FALSE,FALSE,Both,,Wnt/beta-catenin Pathway Inhibitor
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,PRALUZATAMAB RAVTANSINE,ncit:C134697,PRALUZATAMAB RAVTANSINE,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
AKT1,hgnc:391,AKT1,ClearityFoundationBiomarkers,26-Jul-13,,0.2808574,MK2206,ncit:C90581,AKT INHIBITOR MK2206,FALSE,FALSE,TRUE,Known,,Protein Kinase Inhibitor
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.351071749,ROMIDEPSIN,rxcui:877510,ROMIDEPSIN,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,DTC,5-Jun-23,,0.065388086,VINBLASTINE,rxcui:11198,VINBLASTINE,TRUE,FALSE,TRUE,Novel,,Vinca alkaloids and analogues
TUBA1A,hgnc:20766,TUBA1A,DTC,5-Jun-23,,0.177650765,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Both,,Mitotic Inhibitor
TUBB2A,hgnc:12412,TUBB2A,DTC,5-Jun-23,,0.175535875,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Unknown,,Mitotic Inhibitor
TUBB4B,hgnc:20771,TUBB4B,DTC,5-Jun-23,,0.177650765,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Novel,,Mitotic Inhibitor
TUBA1C,hgnc:20768,TUBA1C,DTC,5-Jun-23,,0.179817237,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Novel,,Mitotic Inhibitor
TUBA3D,hgnc:24071,TUBA3D,DTC,5-Jun-23,,0.702143499,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Novel,,Mitotic Inhibitor
TUBA1B,hgnc:18809,TUBA1B,DTC,5-Jun-23,,0.179817237,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Novel,,Mitotic Inhibitor
APP,hgnc:620,APP,DTC,5-Jun-23,,0.119151624,PARAROSANILINE,chembl:CHEMBL1368322,PARAROSANILINE,FALSE,FALSE,FALSE,Both,,Antiparasitic Agent
UNIPROT:P05067,hgnc:620,APP,TdgClinicalTrial,14-Jan,,0.174755715,SCYLLO-INOSITOL,rxcui:5833,INOSITOL,TRUE,FALSE,FALSE,Both,,Nutraceutical
AMYLOID BETA A4 PROTEIN,hgnc:620,APP,TTD,2020.06.01,,3.932003593,Ponezumab,ncit:C97941,PONEZUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
TUBULIN BETA,hgnc:20778,TUBB,TTD,2020.06.01,,0.080244971,Plinabulin,ncit:C62444,PLINABULIN,FALSE,FALSE,FALSE,Known,,Tubulin Inhibitor
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,modulator,0.047951263,PACLITAXEL POLIGLUMEX,rxcui:2473230,PACLITAXEL POLIGLUMEX,FALSE,FALSE,FALSE,Novel,,Antineoplastic Agent
AMYLOID BETA A4 PROTEIN,hgnc:620,APP,TTD,2020.06.01,,0.079434416,Curcumin,rxcui:2955,CURCUMIN,TRUE,FALSE,FALSE,Both,,Not classified
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,INDUSATUMAB VEDOTIN,ncit:C101524,INDUSATUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
UNIPROT:Q9UBN7,hgnc:14064,HDAC6,TEND,1-Aug-11,,0.351071749,ROMIDEPSIN,rxcui:877510,ROMIDEPSIN,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,modulator,0.047951263,DAVUNETIDE,ncit:C169878,DAVUNETIDE,FALSE,FALSE,FALSE,Unknown,,Peptide
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,INDUSATUMAB VEDOTIN,ncit:C101524,INDUSATUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,LADIRATUZUMAB VEDOTIN,ncit:C112001,LADIRATUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,GLEMBATUMUMAB VEDOTIN,ncit:C78449,GLEMBATUMUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
HDAC6,hgnc:14064,HDAC6,ChEMBL,32,inhibitor,0.580031586,VORINOSTAT,rxcui:194337,VORINOSTAT,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,DTC,5-Jun-23,,0.179817237,NOCODAZOLE,ncit:C75228,NOCODAZOLE,FALSE,FALSE,FALSE,Both,,Mitotic Inhibitor
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.203379496,AMINOPHYLLINE,rxcui:689,AMINOPHYLLINE,TRUE,FALSE,FALSE,Unknown,,Bronchodilator
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.047951263,PLINABULIN,ncit:C62444,PLINABULIN,FALSE,FALSE,FALSE,Novel,,Tubulin Inhibitor
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.037400161,VINCRISTINE SULFATE,rxcui:11203,VINCRISTINE SULFATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.081803126,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Known,,Taxanes
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.035402193,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Known,,Antineoplastic agents
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.102253908,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Unknown,,Taxanes
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.071926895,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.035107175,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.040122486,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Known,,Antineoplastic agents
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.338965827,APREMILAST,rxcui:1492727,APREMILAST,TRUE,FALSE,FALSE,Unknown,,Phosphodiesterase 4 Inhibitor
AKT1,hgnc:391,AKT1,ChEMBL,32,inhibitor,0.2808574,MIRANSERTIB,ncit:C99172,MIRANSERTIB,FALSE,FALSE,FALSE,Known,,Phosphoinositide 3-Kinase Inhibitor
AKT1,hgnc:391,AKT1,ChEMBL,32,inhibitor,0.2808574,TRICIRIBINE PHOSPHATE,ncit:C1262,TRICIRIBINE PHOSPHATE,FALSE,FALSE,FALSE,Known,,AKT Inhibitor
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Known,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.50844874,CILOMILAST,ncit:C95232,CILOMILAST,FALSE,FALSE,FALSE,Unknown,,Phosphodiesterase 4 Inhibitor
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Novel,,Tubulin Inhibitor
TUBB,hgnc:20778,TUBB,ChEMBL,32,modulator,0.040122486,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Known,,Tubulin Inhibitor
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Known,,Monoclonal Antibody-Drug Conjugate
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Known,,Monoclonal Antibody-Drug Conjugate
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.338965827,ROLIPRAM,ncit:C72842,ROLIPRAM,FALSE,FALSE,FALSE,Unknown,,Phosphodiesterase 4 Inhibitor
PRKCA,hgnc:9393,PRKCA,DTC,5-Jun-23,,0.106847924,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE,Novel,,Nutraceutical
TUBB2A,hgnc:12412,TUBB2A,DTC,5-Jun-23,,0.102253908,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Unknown,,Taxanes
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.018599828,PROMETHAZINE,rxcui:142445,PROMETHAZINE HYDROCHLORIDE,TRUE,FALSE,FALSE,Both,,Antihistamines for systemic use
PRKCA,hgnc:9393,PRKCA,DTC,5-Jun-23,,0.327666966,PHORBOL MYRISTATE ACETATE,iuphar.ligand:2341,PHORBOL 12-MYRISTATE 13-ACETATE,FALSE,FALSE,FALSE,Novel,,PKC Activator
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.127662454,BUTANOIC ACID,rxcui:1362696,BUTYRIC ACID,TRUE,FALSE,FALSE,Known,,Nutraceutical
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.008491226,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE,Both,,Nutraceutical
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.027899742,PYRITHIONE ZINC,ncit:C47698,PYRITHIONE ZINC,TRUE,FALSE,FALSE,Both,,Other dermatological preparations
AKT1,hgnc:391,AKT1,MyCancerGenomeClinicalTrial,30-Feburary-2014,inhibitor,0.120367457,AZD4547,iuphar.ligand:7707,AZD4547,FALSE,FALSE,TRUE,Known,,FGFR Inhibitor
TUBB2A,hgnc:12412,TUBB2A,PharmGKB,5-Jun-23,,0.019503986,cyclophosphamide,rxcui:1545988,CYCLOPHOSPHAMIDE ANHYDROUS,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
KLC3,hgnc:20717,KLC3,PharmGKB,5-Jun-23,,4.915004491,platinum,rxcui:1311280,PLATINUM,FALSE,FALSE,FALSE,Both,,Antineoplastic Agent
UNIPROT:Q9UBN7,hgnc:14064,HDAC6,TdgClinicalTrial,14-Jan,,0.127662454,RESMINOSTAT,ncit:C84856,RESMINOSTAT,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Both,,Tubulin Inhibitor
AKT1,hgnc:391,AKT1,ClearityFoundationClinicalTrial,15-Jun-13,inhibitor,0.2808574,AFURESERTIB HYDROCHLORIDE,ncit:C142902,AFURESERTIB HYDROCHLORIDE,FALSE,FALSE,TRUE,Known,,AKT Inhibitor
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
CTNNB1,hgnc:2514,CTNNB1,JAX-CKB,5-Jun-23,,0.510649817,Vantictumab,ncit:C96799,VANTICTUMAB,FALSE,FALSE,FALSE,Both,,Wnt Pathway Inhibitor
TUBB,hgnc:20778,TUBB,DTC,5-Jun-23,,0.081803126,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Known,,Taxanes
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.255324909,PHENYLBUTYRYLHYDROXAMIC ACID,chembl:CHEMBL55895,PHENYLBUTYRYLHYDROXAMIC ACID,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.04180018,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
UNIPROT:P31749,hgnc:391,AKT1,TdgClinicalTrial,14-Jan,,0.505543319,PERIFOSINE,ncit:C1727,PERIFOSINE,FALSE,FALSE,TRUE,Known,,Phosphoinositide 3-Kinase Inhibitor
AKT1,hgnc:391,AKT1,DTC,5-Jun-23,,0.067405776,GEDATOLISIB,ncit:C91732,GEDATOLISIB,FALSE,FALSE,TRUE,Known,,PI3K/mTOR Inhibitor
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
CTNNB1,hgnc:2514,CTNNB1,PharmGKB,5-Jun-23,,0.042554151,dexamethasone,rxcui:3264,DEXAMETHASONE,TRUE,FALSE,TRUE,,,Corticosteroids for systemic use
TUBULIN BETA,hgnc:20778,TUBB,TTD,2020.06.01,,0.081803126,Taxol,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Known,,Taxanes
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.089687765,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Both,,Taxanes
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.089687765,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.030091864,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.039878333,DIPYRIDAMOLE,rxcui:3521,DIPYRIDAMOLE,TRUE,FALSE,FALSE,Unknown,,Platelet Aggregation Inhibitor
HDAC6,hgnc:14064,HDAC6,ChEMBL,32,inhibitor,0.200612428,CUDC-101,drugbank:DB12174,CUDC-101,FALSE,FALSE,TRUE,Known,,EGFR/HER2/HDAC Inhibitor
AKT1,hgnc:391,AKT1,ChEMBL,32,inhibitor,0.120367457,UPROSERTIB,ncit:C84870,UPROSERTIB,FALSE,FALSE,TRUE,Known,,CHK1 Inhibitor
HDAC6,hgnc:14064,HDAC6,ChEMBL,32,inhibitor,0.413025588,ENTINOSTAT,ncit:C1863,ENTINOSTAT,FALSE,FALSE,TRUE,Known,,Histone Deacetylase Inhibitor
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Known,,Antineoplastic agents
KIF5B,hgnc:6324,KIF5B,ChEMBL,32,inhibitor,9.830008983,SELPERCATINIB,rxcui:2370147,SELPERCATINIB,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
HDAC6,hgnc:14064,HDAC6,ChEMBL,32,inhibitor,0.382987363,ABEXINOSTAT,ncit:C68920,ABEXINOSTAT,FALSE,FALSE,TRUE,Known,,Histone Deacetylase Inhibitor
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,modulator,0.046809567,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Unknown,,Tubulin Inhibitor
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB3,hgnc:20772,TUBB3,ClearityFoundationBiomarkers,26-Jul-13,,0.016923975,DOCETAXEL,rxcui:1299922,DOCETAXEL ANHYDROUS,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
APP,hgnc:620,APP,DTC,5-Jun-23,,0.524267146,FERULIC ACID,rxcui:1368647,FERULIC ACID,TRUE,FALSE,FALSE,Both,,Nutraceutical
TUBA1A,hgnc:20766,TUBA1A,DTC,5-Jun-23,,0.089687765,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Both,,Taxanes
TUBB4B,hgnc:20771,TUBB4B,DTC,5-Jun-23,,0.089687765,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
AKT1,hgnc:391,AKT1,DTC,5-Jun-23,,0.187238266,LY-294002,drugbank:DB02656,LY-294002,FALSE,FALSE,FALSE,Known,,PI3K Inhibitor
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.078119277,KETOROLAC TROMETHAMINE,rxcui:28200,KETOROLAC TROMETHAMINE,TRUE,FALSE,FALSE,Both,,Anti-inflammatory and antirheumatic products
