ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0046939,nucleotide phosphorylation,3/90,135/18866,0.026805818,0.093104431,0.063513753,APP/HIF1A/PSEN1,3
GO:0010594,regulation of endothelial cell migration,4/90,238/18866,0.027165025,0.094234998,0.064285,AKT1/ANXA1/HDAC5/HIF1A,4
GO:0009135,purine nucleoside diphosphate metabolic process,3/90,136/18866,0.027318195,0.094452206,0.064433174,APP/HIF1A/PSEN1,3
GO:0009179,purine ribonucleoside diphosphate metabolic process,3/90,136/18866,0.027318195,0.094452206,0.064433174,APP/HIF1A/PSEN1,3
GO:0010524,positive regulation of calcium ion transport into cytosol,2/90,54/18866,0.027430326,0.094452206,0.064433174,HAP1/HTT,2
GO:0030857,negative regulation of epithelial cell differentiation,2/90,54/18866,0.027430326,0.094452206,0.064433174,CTNNB1/GSK3B,2
GO:1901185,negative regulation of ERBB signaling pathway,2/90,54/18866,0.027430326,0.094452206,0.064433174,HGS/PSEN1,2
GO:2000179,positive regulation of neural precursor cell proliferation,2/90,54/18866,0.027430326,0.094452206,0.064433174,CTNNB1/HIF1A,2
GO:0002429,immune response-activating cell surface receptor signaling pathway,6/90,481/18866,0.027502357,0.094467556,0.064443646,HSP90AA1/HSP90AB1/PRKACA/PRKACB/PRKACG/PSEN1,6
GO:0002757,immune response-activating signal transduction,6/90,481/18866,0.027502357,0.094467556,0.064443646,HSP90AA1/HSP90AB1/PRKACA/PRKACB/PRKACG/PSEN1,6
GO:0050803,regulation of synapse structure or activity,4/90,240/18866,0.027897159,0.095706082,0.06528854,APP/EEF2K/HSPA8/PAFAH1B1,4
GO:0001508,action potential,3/90,138/18866,0.028358642,0.096763948,0.066010193,AKAP9/CLCN1/YWHAE,3
GO:0002931,response to ischemia,2/90,55/18866,0.028378554,0.096763948,0.066010193,EEF2K/SQSTM1,2
GO:0008347,glial cell migration,2/90,55/18866,0.028378554,0.096763948,0.066010193,CTNNB1/PAFAH1B1,2
GO:0042304,regulation of fatty acid biosynthetic process,2/90,55/18866,0.028378554,0.096763948,0.066010193,ANXA1/APOC1,2
GO:0051353,positive regulation of oxidoreductase activity,2/90,55/18866,0.028378554,0.096763948,0.066010193,AKT1/HIF1A,2
GO:0010948,negative regulation of cell cycle process,5/90,359/18866,0.028664335,0.097619342,0.066593723,AURKA/CDK1/CDK2AP2/CDK5RAP2/HSP90AB1,5
GO:0009185,ribonucleoside diphosphate metabolic process,3/90,139/18866,0.028886704,0.098256964,0.067028695,APP/HIF1A/PSEN1,3
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",2/90,56/18866,0.029339824,0.099345749,0.067771439,AURKA/CDK1,2
GO:0060688,regulation of morphogenesis of a branching structure,2/90,56/18866,0.029339824,0.099345749,0.067771439,AR/CTNNB1,2
GO:1905515,non-motile cilium assembly,2/90,56/18866,0.029339824,0.099345749,0.067771439,CSNK1D/HAP1,2
GO:0016197,endosomal transport,4/90,244/18866,0.029396663,0.099345749,0.067771439,ANXA8/AP5B1/HGS/SQSTM1,4
GO:0033002,muscle cell proliferation,4/90,244/18866,0.029396663,0.099345749,0.067771439,AKT1/CDK1/CTNNB1/CTNNBIP1,4
GO:0097553,calcium ion transmembrane import into cytosol,3/90,140/18866,0.029419986,0.099345749,0.067771439,HAP1/HTT/PRKACA,3
GO:0032355,response to estradiol,3/90,141/18866,0.029958483,0.10104212,0.068928666,ANXA1/CTNNB1/HSF1,3
GO:0071216,cellular response to biotic stimulus,4/90,246/18866,0.030164089,0.101613005,0.06931811,AKT1/GSK3B/HDAC5/HSF1,4
GO:0016311,dephosphorylation,6/90,492/18866,0.030254689,0.101628208,0.069328481,GSK3B/HSP90AB1/HSP90B1/HTT/YWHAB/YWHAE,6
GO:0060760,positive regulation of response to cytokine stimulus,2/90,57/18866,0.030313993,0.101628208,0.069328481,HIF1A/PAFAH1B1,2
GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint,2/90,57/18866,0.030313993,0.101628208,0.069328481,AURKA/CDK1,2
GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint,2/90,57/18866,0.030313993,0.101628208,0.069328481,AURKA/CDK1,2
GO:0007292,female gamete generation,3/90,142/18866,0.03050219,0.102014501,0.069592002,AURKA/CTNNB1/HSF1,3
GO:0030879,mammary gland development,3/90,142/18866,0.03050219,0.102014501,0.069592002,AKT1/AR/HIF1A,3
GO:0045598,regulation of fat cell differentiation,3/90,143/18866,0.031051102,0.103726261,0.070759726,AKT1/CCDC3/HDAC6,3
GO:0051055,negative regulation of lipid biosynthetic process,2/90,58/18866,0.031300919,0.104433079,0.071241902,APOC1/CCDC3,2
GO:0006352,"DNA-templated transcription, initiation",4/90,249/18866,0.031337394,0.104433079,0.071241902,AR/CDK1/CTNNB1/CTNNBIP1,4
GO:0002218,activation of innate immune response,3/90,144/18866,0.031605213,0.105075119,0.071679887,PRKACA/PRKACB/PRKACG,3
GO:0060078,regulation of postsynaptic membrane potential,3/90,144/18866,0.031605213,0.105075119,0.071679887,AKT1/APP/GSK3B,3
GO:1901991,negative regulation of mitotic cell cycle phase transition,4/90,251/18866,0.032134407,0.106500102,0.072651979,AURKA/CDK1/CDK2AP2/CDK5RAP2,4
GO:0007612,learning,3/90,145/18866,0.032164517,0.106500102,0.072651979,APP/HIF1A/HTT,3
GO:0001658,branching involved in ureteric bud morphogenesis,2/90,59/18866,0.03230046,0.106500102,0.072651979,CTNNB1/CTNNBIP1,2
GO:0060113,inner ear receptor cell differentiation,2/90,59/18866,0.03230046,0.106500102,0.072651979,CDH23/PAFAH1B1,2
GO:0072413,signal transduction involved in mitotic cell cycle checkpoint,2/90,59/18866,0.03230046,0.106500102,0.072651979,AURKA/CDK1,2
GO:1902402,signal transduction involved in mitotic DNA damage checkpoint,2/90,59/18866,0.03230046,0.106500102,0.072651979,AURKA/CDK1,2
GO:1902403,signal transduction involved in mitotic DNA integrity checkpoint,2/90,59/18866,0.03230046,0.106500102,0.072651979,AURKA/CDK1,2
GO:1904064,positive regulation of cation transmembrane transport,3/90,147/18866,0.03329868,0.108893638,0.074284795,AKAP9/HAP1/HTT,3
GO:0001836,release of cytochrome c from mitochondria,2/90,60/18866,0.033312478,0.108893638,0.074284795,AKT1/HIGD1A,2
GO:0010823,negative regulation of mitochondrion organization,2/90,60/18866,0.033312478,0.108893638,0.074284795,AKT1/HIGD1A,2
GO:0050994,regulation of lipid catabolic process,2/90,60/18866,0.033312478,0.108893638,0.074284795,AKT1/APOC1,2
GO:0061077,chaperone-mediated protein folding,2/90,60/18866,0.033312478,0.108893638,0.074284795,HSPA1L/HSPA8,2
GO:0061900,glial cell activation,2/90,60/18866,0.033312478,0.108893638,0.074284795,APP/PSEN1,2
GO:1902808,positive regulation of cell cycle G1/S phase transition,2/90,60/18866,0.033312478,0.108893638,0.074284795,AKT1/ANXA1,2
GO:0018108,peptidyl-tyrosine phosphorylation,5/90,374/18866,0.033337967,0.108893638,0.074284795,APP/CLCF1/HIPK1/HSF1/PSEN1,5
GO:0061337,cardiac conduction,3/90,148/18866,0.033873525,0.110513858,0.075390072,AKAP9/PRKACA/YWHAE,3
GO:0018212,peptidyl-tyrosine modification,5/90,377/18866,0.034326547,0.111764588,0.076243293,APP/CLCF1/HIPK1/HSF1/PSEN1,5
GO:1903078,positive regulation of protein localization to plasma membrane,2/90,61/18866,0.034336832,0.111764588,0.076243293,AKT1/SQSTM1,2
GO:0010951,negative regulation of endopeptidase activity,4/90,258/18866,0.035017577,0.113520535,0.07744116,AKT1/ANXA8/APP/YWHAE,4
GO:0007034,vacuolar transport,3/90,150/18866,0.035038706,0.113520535,0.07744116,AP1G2/HGS/HSPA8,3
GO:0035264,multicellular organism growth,3/90,150/18866,0.035038706,0.113520535,0.07744116,APP/AR/HSF1,3
GO:0090263,positive regulation of canonical Wnt signaling pathway,3/90,150/18866,0.035038706,0.113520535,0.07744116,CSNK1D/CSNK1E/CSNK1G1,3
GO:0002260,lymphocyte homeostasis,2/90,62/18866,0.035373385,0.114207834,0.07791002,AKT1/HIF1A,2
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,2/90,62/18866,0.035373385,0.114207834,0.07791002,CCDC3/HIPK1,2
GO:0048857,neural nucleus development,2/90,62/18866,0.035373385,0.114207834,0.07791002,YWHAE/YWHAQ,2
GO:0035567,non-canonical Wnt signaling pathway,3/90,151/18866,0.035629026,0.114900528,0.07838256,CSNK1D/CSNK1E/CTNNB1,3
GO:0006090,pyruvate metabolic process,3/90,152/18866,0.036224489,0.116650531,0.079576373,APP/HIF1A/PSEN1,3
GO:0001701,in utero embryonic development,5/90,383/18866,0.036358178,0.116650531,0.079576373,AKT1/AR/CTNNB1/HIF1A/HSF1,5
GO:0032535,regulation of cellular component size,5/90,383/18866,0.036358178,0.116650531,0.079576373,AKT1/AVIL/GSK3B/HSP90AB1/PAFAH1B1,5
GO:0031571,mitotic G1 DNA damage checkpoint,2/90,63/18866,0.036422001,0.116650531,0.079576373,AURKA/CDK1,2
GO:0046530,photoreceptor cell differentiation,2/90,63/18866,0.036422001,0.116650531,0.079576373,CDHR1/CEP290,2
GO:0046622,positive regulation of organ growth,2/90,63/18866,0.036422001,0.116650531,0.079576373,AKT1/CDK1,2
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,4/90,263/18866,0.037166429,0.118898552,0.081109923,APP/CLCF1/HSF1/PSEN1,4
GO:0032507,maintenance of protein location in cell,2/90,64/18866,0.037482543,0.119227746,0.081334491,AKT1/CCDC88A,2
GO:0044783,G1 DNA damage checkpoint,2/90,64/18866,0.037482543,0.119227746,0.081334491,AURKA/CDK1,2
GO:0044819,mitotic G1/S transition checkpoint,2/90,64/18866,0.037482543,0.119227746,0.081334491,AURKA/CDK1,2
GO:0060135,maternal process involved in female pregnancy,2/90,64/18866,0.037482543,0.119227746,0.081334491,AKT1/AR,2
GO:2000401,regulation of lymphocyte migration,2/90,64/18866,0.037482543,0.119227746,0.081334491,AKT1/APP,2
GO:0009132,nucleoside diphosphate metabolic process,3/90,155/18866,0.03804165,0.120748137,0.082371668,APP/HIF1A/PSEN1,3
GO:0031330,negative regulation of cellular catabolic process,4/90,265/18866,0.038046892,0.120748137,0.082371668,AKT1/APOC1/HSP90AB1/PSEN1,4
GO:0048645,animal organ formation,2/90,65/18866,0.038554876,0.12194506,0.083188182,AR/CTNNB1,2
GO:0060675,ureteric bud morphogenesis,2/90,65/18866,0.038554876,0.12194506,0.083188182,CTNNB1/CTNNBIP1,2
GO:1905953,negative regulation of lipid localization,2/90,65/18866,0.038554876,0.12194506,0.083188182,AKT1/APOC1,2
GO:0072331,signal transduction by p53 class mediator,4/90,267/18866,0.038939323,0.123021862,0.083922752,AKT1/AURKA/CDK1/HIPK1,4
GO:0043271,negative regulation of ion transport,3/90,157/18866,0.039278643,0.123814077,0.084463183,AKT1/YWHAE/YWHAQ,3
GO:0051017,actin filament bundle assembly,3/90,157/18866,0.039278643,0.123814077,0.084463183,CCDC88A/CLASP1/HSP90B1,3
GO:0032922,circadian regulation of gene expression,2/90,66/18866,0.039638867,0.124110047,0.084665088,CSNK1D/CSNK1E,2
GO:0042490,mechanoreceptor differentiation,2/90,66/18866,0.039638867,0.124110047,0.084665088,CDH23/PAFAH1B1,2
GO:0045669,positive regulation of osteoblast differentiation,2/90,66/18866,0.039638867,0.124110047,0.084665088,CTNNB1/CTNNBIP1,2
GO:0072171,mesonephric tubule morphogenesis,2/90,66/18866,0.039638867,0.124110047,0.084665088,CTNNB1/CTNNBIP1,2
GO:1901016,regulation of potassium ion transmembrane transporter activity,2/90,66/18866,0.039638867,0.124110047,0.084665088,AKAP9/YWHAE,2
GO:2000378,negative regulation of reactive oxygen species metabolic process,2/90,66/18866,0.039638867,0.124110047,0.084665088,HDAC6/HIF1A,2
GO:0090596,sensory organ morphogenesis,4/90,269/18866,0.039843731,0.12453076,0.084952089,CEP290/CTNNB1/HIF1A/HIPK1,4
GO:0060402,calcium ion transport into cytosol,3/90,158/18866,0.039904777,0.12453076,0.084952089,HAP1/HTT/PRKACA,3
GO:0006869,lipid transport,5/90,393/18866,0.039906853,0.12453076,0.084952089,AKT1/ANO3/ANXA1/APOC1/APOO,5
GO:1901988,negative regulation of cell cycle phase transition,4/90,270/18866,0.040300427,0.125618723,0.085694272,AURKA/CDK1/CDK2AP2/CDK5RAP2,4
GO:0002548,monocyte chemotaxis,2/90,67/18866,0.040734383,0.126548149,0.086328306,ANXA1/CCL1,2
GO:0032890,regulation of organic acid transport,2/90,67/18866,0.040734383,0.126548149,0.086328306,AKT1/PSEN1,2
GO:0070613,regulation of protein processing,2/90,67/18866,0.040734383,0.126548149,0.086328306,PRKACA/PRKACB,2
GO:0007286,spermatid development,3/90,160/18866,0.041172269,0.127766552,0.087159473,CCDC63/PAFAH1B1/PRKACA,3
GO:0010466,negative regulation of peptidase activity,4/90,272/18866,0.041222807,0.127781561,0.087169712,AKT1/ANXA8/APP/YWHAE,4
GO:0000723,telomere maintenance,3/90,161/18866,0.041813606,0.128983738,0.08798981,HSP90AA1/CTNNB1/HSP90AB1,3
GO:0061572,actin filament bundle organization,3/90,161/18866,0.041813606,0.128983738,0.08798981,CCDC88A/CLASP1/HSP90B1,3
GO:0040014,regulation of multicellular organism growth,2/90,68/18866,0.041841291,0.128983738,0.08798981,APP/HSF1,2
GO:0072665,protein localization to vacuole,2/90,68/18866,0.041841291,0.128983738,0.08798981,HGS/HSPA8,2
GO:1904377,positive regulation of protein localization to cell periphery,2/90,68/18866,0.041841291,0.128983738,0.08798981,AKT1/SQSTM1,2
GO:0045927,positive regulation of growth,4/90,274/18866,0.042157171,0.129814373,0.088556451,AKT1/CDK1/HSF1/PAFAH1B1,4
GO:0007338,single fertilization,3/90,162/18866,0.04245999,0.130603006,0.089094438,AR/CDK1/HSPA1L,3
GO:0030032,lamellipodium assembly,2/90,69/18866,0.042959462,0.131849237,0.089944589,AVIL/CCDC88A,2
GO:1903317,regulation of protein maturation,2/90,69/18866,0.042959462,0.131849237,0.089944589,PRKACA/PRKACB,2
GO:0046661,male sex differentiation,3/90,164/18866,0.043767854,0.134183025,0.091536647,AR/CTNNB1/PRKACG,3
GO:0015980,energy derivation by oxidation of organic compounds,4/90,278/18866,0.044061856,0.134936417,0.092050594,AKT1/CDK1/GSK3B/HIF1A,4
GO:0007093,mitotic cell cycle checkpoint,3/90,166/18866,0.045095768,0.136311127,0.09298839,AURKA/CDK1/CDK5RAP2,3
GO:0048515,spermatid differentiation,3/90,166/18866,0.045095768,0.136311127,0.09298839,CCDC63/PAFAH1B1/PRKACA,3
GO:0033692,cellular polysaccharide biosynthetic process,2/90,71/18866,0.045229069,0.136311127,0.09298839,AKT1/GSK3B,2
GO:0035690,cellular response to drug,2/90,71/18866,0.045229069,0.136311127,0.09298839,HSF1/HSP90AB1,2
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,2/90,71/18866,0.045229069,0.136311127,0.09298839,CLCF1/HSF1,2
GO:0072659,protein localization to plasma membrane,4/90,281/18866,0.045521822,0.136311127,0.09298839,AKT1/AR/CCDC88A/SQSTM1,4
GO:0003407,neural retina development,2/90,72/18866,0.046380249,0.136311127,0.09298839,HIPK1/PSEN1,2
GO:0019226,transmission of nerve impulse,2/90,72/18866,0.046380249,0.136311127,0.09298839,CLCN1/PAFAH1B1,2
GO:0045600,positive regulation of fat cell differentiation,2/90,72/18866,0.046380249,0.136311127,0.09298839,AKT1/CCDC3,2
GO:0061515,myeloid cell development,2/90,72/18866,0.046380249,0.136311127,0.09298839,APP/PAFAH1B1,2
GO:1904427,positive regulation of calcium ion transmembrane transport,2/90,72/18866,0.046380249,0.136311127,0.09298839,HAP1/HTT,2
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,3/90,168/18866,0.046443639,0.136311127,0.09298839,CDH23/CDHR1/CDHR3,3
GO:0001822,kidney development,4/90,283/18866,0.046510103,0.136311127,0.09298839,CEP290/CTNNB1/CTNNBIP1/HSPB11,4
GO:0016579,protein deubiquitination,4/90,283/18866,0.046510103,0.136311127,0.09298839,AR/CDK1/HGS/HIF1A,4
GO:0001840,neural plate development,1/90,10/18866,0.046704599,0.136311127,0.09298839,CTNNB1,1
GO:0007220,Notch receptor processing,1/90,10/18866,0.046704599,0.136311127,0.09298839,PSEN1,1
GO:0007440,foregut morphogenesis,1/90,10/18866,0.046704599,0.136311127,0.09298839,CTNNB1,1
GO:0019062,virion attachment to host cell,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSP90AB1,1
GO:0032070,regulation of deoxyribonuclease activity,1/90,10/18866,0.046704599,0.136311127,0.09298839,AKT1,1
GO:0034447,very-low-density lipoprotein particle clearance,1/90,10/18866,0.046704599,0.136311127,0.09298839,APOC1,1
GO:0034975,protein folding in endoplasmic reticulum,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSP90B1,1
GO:0036500,ATF6-mediated unfolded protein response,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSP90B1,1
GO:0042541,hemoglobin biosynthetic process,1/90,10/18866,0.046704599,0.136311127,0.09298839,HIF1A,1
GO:0043587,tongue morphogenesis,1/90,10/18866,0.046704599,0.136311127,0.09298839,CTNNB1,1
GO:0045625,regulation of T-helper 1 cell differentiation,1/90,10/18866,0.046704599,0.136311127,0.09298839,ANXA1,1
GO:0045792,negative regulation of cell size,1/90,10/18866,0.046704599,0.136311127,0.09298839,AKT1,1
GO:0045793,positive regulation of cell size,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSP90AB1,1
GO:0048262,determination of dorsal/ventral asymmetry,1/90,10/18866,0.046704599,0.136311127,0.09298839,CTNNB1,1
GO:0051124,synaptic growth at neuromuscular junction,1/90,10/18866,0.046704599,0.136311127,0.09298839,APP,1
GO:0051541,elastin metabolic process,1/90,10/18866,0.046704599,0.136311127,0.09298839,HIF1A,1
GO:0060513,prostatic bud formation,1/90,10/18866,0.046704599,0.136311127,0.09298839,AR,1
GO:0070099,regulation of chemokine-mediated signaling pathway,1/90,10/18866,0.046704599,0.136311127,0.09298839,HIF1A,1
GO:0071394,cellular response to testosterone stimulus,1/90,10/18866,0.046704599,0.136311127,0.09298839,AR,1
GO:0071600,otic vesicle morphogenesis,1/90,10/18866,0.046704599,0.136311127,0.09298839,CEP290,1
GO:0097250,mitochondrial respirasome assembly,1/90,10/18866,0.046704599,0.136311127,0.09298839,HIGD1A,1
GO:0097278,complement-dependent cytotoxicity,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSP90AB1,1
GO:0098598,learned vocalization behavior or vocal learning,1/90,10/18866,0.046704599,0.136311127,0.09298839,HTT,1
GO:0098779,positive regulation of mitophagy in response to mitochondrial depolarization,1/90,10/18866,0.046704599,0.136311127,0.09298839,HDAC6,1
GO:1901203,positive regulation of extracellular matrix assembly,1/90,10/18866,0.046704599,0.136311127,0.09298839,CLASP1,1
GO:1903431,positive regulation of cell maturation,1/90,10/18866,0.046704599,0.136311127,0.09298839,AURKA,1
GO:1903862,positive regulation of oxidative phosphorylation,1/90,10/18866,0.046704599,0.136311127,0.09298839,CDK1,1
GO:1904526,regulation of microtubule binding,1/90,10/18866,0.046704599,0.136311127,0.09298839,HSF1,1
GO:1904779,regulation of protein localization to centrosome,1/90,10/18866,0.046704599,0.136311127,0.09298839,GSK3B,1
GO:1990416,cellular response to brain-derived neurotrophic factor stimulus,1/90,10/18866,0.046704599,0.136311127,0.09298839,EEF2K,1
GO:2001054,negative regulation of mesenchymal cell apoptotic process,1/90,10/18866,0.046704599,0.136311127,0.09298839,HIF1A,1
GO:0001503,ossification,5/90,412/18866,0.047215692,0.137659098,0.093907946,AKT1/CTNNB1/CTNNBIP1/HIF1A/PRKACA,5
GO:0005977,glycogen metabolic process,2/90,73/18866,0.047542177,0.137749147,0.093969375,AKT1/GSK3B,2
GO:0010517,regulation of phospholipase activity,2/90,73/18866,0.047542177,0.137749147,0.093969375,ANXA1/ANXA8,2
GO:0070227,lymphocyte apoptotic process,2/90,73/18866,0.047542177,0.137749147,0.093969375,AKT1/HIF1A,2
GO:0072078,nephron tubule morphogenesis,2/90,73/18866,0.047542177,0.137749147,0.093969375,CTNNB1/CTNNBIP1,2
GO:0072401,signal transduction involved in DNA integrity checkpoint,2/90,73/18866,0.047542177,0.137749147,0.093969375,AURKA/CDK1,2
GO:0072422,signal transduction involved in DNA damage checkpoint,2/90,73/18866,0.047542177,0.137749147,0.093969375,AURKA/CDK1,2
GO:0043542,endothelial cell migration,4/90,286/18866,0.048014961,0.138831264,0.094707571,AKT1/ANXA1/HDAC5/HIF1A,4
GO:0140014,mitotic nuclear division,4/90,286/18866,0.048014961,0.138831264,0.094707571,AURKA/CDK1/CDK5RAP2/CLASP1,4
GO:0006073,cellular glucan metabolic process,2/90,74/18866,0.048714726,0.139846016,0.095399812,AKT1/GSK3B,2
GO:0044042,glucan metabolic process,2/90,74/18866,0.048714726,0.139846016,0.095399812,AKT1/GSK3B,2
GO:0072395,signal transduction involved in cell cycle checkpoint,2/90,74/18866,0.048714726,0.139846016,0.095399812,AURKA/CDK1,2
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,2/90,74/18866,0.048714726,0.139846016,0.095399812,HSP90AB1/PSEN1,2
GO:2001259,positive regulation of cation channel activity,2/90,74/18866,0.048714726,0.139846016,0.095399812,HAP1/HTT,2
