term,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0000930,gamma-tubulin complex,6/111,21/19559,1.47563E-09,1.16206E-07,7.57231E-08,CDK5RAP2/CEP290/CKAP5/TUBG1/TUBGCP2/TUBGCP3,6
GO:0032838,plasma membrane bounded cell projection cytoplasm,12/111,211/19559,2.80858E-09,1.76941E-07,1.153E-07,AP3B2/AP3M2/CCDC39/CCDC40/CCDC63/CCDC65/HAP1/HIF1A/PAFAH1B1/PRKACA/PRKAR1A/TUBB4A,12
GO:0005876,spindle microtubule,7/111,66/19559,9.25707E-08,4.85996E-06,3.16689E-06,AURKA/CDK1/CLASP1/CSNK1D/PAFAH1B1/TUBG1/TUBGCP3,7
GO:0005814,centriole,9/111,143/19559,1.24405E-07,5.59822E-06,3.64796E-06,AURKA/CCDC78/CCDC88A/CEP120/CEP290/HAP1/HTT/TUBG1/TUBGCP3,9
GO:0005881,cytoplasmic microtubule,7/111,78/19559,2.96966E-07,1.07697E-05,7.01785E-06,CLASP1/HDAC6/PAFAH1B1/TUBA1A/TUBA1B/TUBG1/TUBGCP2,7
GO:0005875,microtubule associated complex,9/111,159/19559,3.07706E-07,1.07697E-05,7.01785E-06,AURKA/CCDC65/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/PAFAH1B1/YWHAE,9
GO:0000922,spindle pole,9/111,165/19559,4.21082E-07,1.32641E-05,8.64326E-06,AURKA/CDK5RAP2/CKAP5/CTNNB1/HAUS8/HSF1/TUBG1/TUBGCP2/TUBGCP3,9
GO:0030877,beta-catenin destruction complex,4/111,12/19559,4.69552E-07,1.34462E-05,8.76197E-06,CSNK1A1/CTNNB1/CTNNBIP1/GSK3B,4
GO:0031514,motile cilium,9/111,199/19559,2.01356E-06,5.2856E-05,3.44425E-05,ANXA1/CCDC65/HAVCR1/HIF1A/PAFAH1B1/PRKACA/PRKAR1A/SQSTM1/ZBBX,9
GO:0036064,ciliary basal body,8/111,155/19559,2.87333E-06,6.9623E-05,4.53684E-05,AKT1/CCDC65/CCDC88A/CEP290/CSNK1A1/CSNK1D/TUBA3D/TUBG1,8
GO:0016234,inclusion body,6/111,78/19559,5.37289E-06,0.00012089,7.87754E-05,HSP90AB1/HAP1/HDAC6/HTT/PSEN1/SQSTM1,6
GO:0005930,axoneme,7/111,122/19559,6.13593E-06,0.000128855,8.39654E-05,CCDC39/CCDC40/CCDC63/CCDC65/PRKACA/PRKAR1A/TUBB4A,7
GO:0097014,ciliary plasm,7/111,124/19559,6.83167E-06,0.000134499,8.76432E-05,CCDC39/CCDC40/CCDC63/CCDC65/PRKACA/PRKAR1A/TUBB4A,7
GO:0030426,growth cone,8/111,184/19559,1.01875E-05,0.000188769,0.000123007,HSP90AB1/APP/HAP1/HSP90AA1/PAFAH1B1/PSEN1/TUBB3/YWHAE,8
GO:0030427,site of polarized growth,8/111,191/19559,1.33677E-05,0.000233935,0.000152439,HSP90AB1/APP/HAP1/HSP90AA1/PAFAH1B1/PSEN1/TUBB3/YWHAE,8
GO:1904115,axon cytoplasm,5/111,57/19559,1.77965E-05,0.000295047,0.000192261,AP3B2/AP3M2/HAP1/HIF1A/PAFAH1B1,5
GO:0005952,cAMP-dependent protein kinase complex,3/111,10/19559,2.07368E-05,0.000326604,0.000212825,PRKACA/PRKACB/PRKAR1A,3
GO:0042470,melanosome,6/111,105/19559,2.97396E-05,0.000425817,0.000277475,HSP90AB1/HSP90AA1/HSP90B1/HSPA8/YWHAB/YWHAE,6
GO:0048770,pigment granule,6/111,105/19559,2.97396E-05,0.000425817,0.000277475,HSP90AB1/HSP90AA1/HSP90B1/HSPA8/YWHAB/YWHAE,6
GO:0097546,ciliary base,4/111,36/19559,5.03074E-05,0.000688993,0.000448968,PRKACA/PRKACB/PRKACG/PRKAR1A,4
GO:0150034,distal axon,9/111,309/19559,6.73096E-05,0.000883439,0.000575675,HSP90AB1/APP/HAP1/HSP90AA1/HSPA8/PAFAH1B1/PSEN1/TUBB3/YWHAE,9
GO:0031594,neuromuscular junction,5/111,76/19559,7.20853E-05,0.000908275,0.000591858,APP/PRKACA/PRKAR1A/PSEN1/TUBA1A,5
GO:0030119,AP-type membrane coat adaptor complex,4/111,41/19559,8.46216E-05,0.001025223,0.000668065,AP1G2/AP3B2/AP3M2/AP5B1,4
GO:0034774,secretory granule lumen,9/111,322/19559,9.21993E-05,0.001075658,0.00070093,HSP90AB1/APP/CEP290/EEF1A1/HRNR/HSP90AA1/HSPA8/TUBB/TUBB4B,9
GO:0060205,cytoplasmic vesicle lumen,9/111,326/19559,0.000101259,0.001128465,0.000735341,HSP90AB1/APP/CEP290/EEF1A1/HRNR/HSP90AA1/HSPA8/TUBB/TUBB4B,9
GO:0031983,vesicle lumen,9/111,328/19559,0.000106062,0.001128465,0.000735341,HSP90AB1/APP/CEP290/EEF1A1/HRNR/HSP90AA1/HSPA8/TUBB/TUBB4B,9
GO:0045121,membrane raft,9/111,329/19559,0.000108535,0.001128465,0.000735341,APP/CTNNB1/HDAC6/PRKACA/PRKAR1A/PSEN1/TUBA1A/TUBA1B/TUBB,9
GO:0098857,membrane microdomain,9/111,330/19559,0.000111055,0.001128465,0.000735341,APP/CTNNB1/HDAC6/PRKACA/PRKAR1A/PSEN1/TUBA1A/TUBA1B/TUBB,9
GO:0005925,focal adhesion,10/111,415/19559,0.000127108,0.001215115,0.000791804,ANXA1/AVIL/CLASP1/CTNNB1/HSP90B1/HSPA8/YWHAB/YWHAE/YWHAG/YWHAQ,10
GO:0000775,"chromosome, centromeric region",7/111,196/19559,0.000128554,0.001215115,0.000791804,AURKA/CKAP5/CLASP1/CSNK1A1/HSF1/PAFAH1B1/PSEN1,7
GO:0000776,kinetochore,6/111,137/19559,0.000131155,0.001215115,0.000791804,CKAP5/CLASP1/CSNK1A1/HSF1/PAFAH1B1/PSEN1,6
GO:0120111,neuron projection cytoplasm,5/111,87/19559,0.000137214,0.00123493,0.000804716,AP3B2/AP3M2/HAP1/HIF1A/PAFAH1B1,5
GO:0030055,cell-substrate junction,10/111,423/19559,0.000148471,0.001264734,0.000824138,ANXA1/AVIL/CLASP1/CTNNB1/HSP90B1/HSPA8/YWHAB/YWHAE/YWHAG/YWHAQ,10
GO:0098589,membrane region,9/111,343/19559,0.000148556,0.001264734,0.000824138,APP/CTNNB1/HDAC6/PRKACA/PRKAR1A/PSEN1/TUBA1A/TUBA1B/TUBB,9
GO:0000242,pericentriolar material,3/111,21/19559,0.000219604,0.001820401,0.001186226,CDK5RAP2/TUBE1/TUBG1,3
GO:0035371,microtubule plus-end,3/111,23/19559,0.000290013,0.002342415,0.001526386,CDK5RAP2/CKAP5/CLASP1,3
GO:0101031,chaperone complex,3/111,25/19559,0.000373542,0.002941646,0.001916862,HSP90AB1/HSF1/HSPA8,3
GO:0097431,mitotic spindle pole,3/111,30/19559,0.000645918,0.004868038,0.003172155,AURKA/CDK5RAP2/HSF1,3
GO:0000779,"condensed chromosome, centromeric region",5/111,122/19559,0.000657925,0.004868038,0.003172155,AURKA/CKAP5/CLASP1/CSNK1A1/HSF1,5
GO:0031252,cell leading edge,9/111,421/19559,0.000664526,0.004868038,0.003172155,APP/AVIL/CCDC88A/CTNNB1/EEF1A1/HDAC6/PAFAH1B1/TUBB3/TUBG1,9
GO:0016342,catenin complex,3/111,31/19559,0.00071218,0.005098565,0.003322373,CDH23/CDHR3/CTNNB1,3
GO:0098687,chromosomal region,8/111,350/19559,0.000865987,0.006061907,0.003950115,AURKA/CDK1/CKAP5/CLASP1/CSNK1A1/HSF1/PAFAH1B1/PSEN1,8
GO:1990752,microtubule end,3/111,34/19559,0.000936445,0.00641261,0.004178643,CDK5RAP2/CKAP5/CLASP1,3
GO:0072686,mitotic spindle,5/111,133/19559,0.000971118,0.006508557,0.004241165,AURKA/CDK1/CDK5RAP2/CLASP1/HSF1,5
GO:0005770,late endosome,7/111,278/19559,0.001049333,0.006886246,0.004487278,ANXA8/HDAC6/HGS/HSPA8/HTT/PRKAR1A/SQSTM1,7
GO:0005641,nuclear envelope lumen,2/111,10/19559,0.001394258,0.008826507,0.005751608,APP/TUBB,2
GO:0016235,aggresome,3/111,39/19559,0.001401033,0.008826507,0.005751608,HDAC6/PSEN1/SQSTM1,3
GO:0000793,condensed chromosome,6/111,222/19559,0.001681463,0.010284645,0.006701774,AURKA/CKAP5/CLASP1/CSNK1A1/HSF1/TUBG1,6
GO:0035253,ciliary rootlet,2/111,11/19559,0.001697783,0.010284645,0.006701774,APP/PSEN1,2
GO:0030117,membrane coat,4/111,94/19559,0.002023912,0.01162521,0.007575325,AP1G2/AP3B2/AP3M2/AP5B1,4
GO:0048475,coated membrane,4/111,94/19559,0.002023912,0.01162521,0.007575325,AP1G2/AP3B2/AP3M2/AP5B1,4
GO:1990909,Wnt signalosome,2/111,12/19559,0.002029799,0.01162521,0.007575325,CTNNB1/GSK3B,2
GO:0005776,autophagosome,4/111,97/19559,0.00226991,0.012768243,0.008320159,HAP1/HSPA8/HTT/SQSTM1,4
GO:0044292,dendrite terminus,2/111,13/19559,0.002389978,0.013063725,0.008512703,HSP90AB1/HSP90AA1,2
GO:0043209,myelin sheath,3/111,47/19559,0.002405384,0.013063725,0.008512703,HSP90AA1/TUBA1A/TUBB4A,3
GO:0097730,non-motile cilium,5/111,167/19559,0.002645228,0.014122828,0.009202846,ANO2/CDHR1/CEP290/PRPH2/TUBG1,5
GO:0099523,presynaptic cytosol,2/111,14/19559,0.002777996,0.01458448,0.009503671,HSPA8/HTT,2
GO:0019897,extrinsic component of plasma membrane,5/111,172/19559,0.003003445,0.015509593,0.010106502,AKAP9/ANXA1/CDH23/CDHR3/CTNNB1,5
GO:0005775,vacuolar lumen,5/111,173/19559,0.003079091,0.01564377,0.010193935,HRNR/HSP90AA1/HSPA8/TUBB/TUBB4B,5
GO:0000777,condensed chromosome kinetochore,4/111,106/19559,0.003130287,0.015651437,0.010198931,CKAP5/CLASP1/CSNK1A1/HSF1,4
GO:0045120,pronucleus,2/111,16/19559,0.003636265,0.017897243,0.011662364,AURKA/HSF1,2
GO:0044853,plasma membrane raft,4/111,113/19559,0.003936469,0.019076735,0.012430955,CTNNB1/HDAC6/PRKACA/PRKAR1A,4
GO:0099524,postsynaptic cytosol,2/111,18/19559,0.004602063,0.021964394,0.014312638,HSPA8/HTT,2
GO:0005771,multivesicular body,3/111,62/19559,0.005275797,0.024804122,0.016163087,HDAC6/HGS/PRKAR1A,3
GO:0101002,ficolin-1-rich granule,4/111,124/19559,0.005469842,0.024818899,0.016172716,HSP90AB1/EEF1A1/HSP90AA1/HSPA8,4
GO:1904813,ficolin-1-rich granule lumen,4/111,124/19559,0.005469842,0.024818899,0.016172716,HSP90AB1/EEF1A1/HSP90AA1/HSPA8,4
GO:0034361,very-low-density lipoprotein particle,2/111,20/19559,0.005672891,0.024818899,0.016172716,APOC1/APOO,2
GO:0034385,triglyceride-rich plasma lipoprotein particle,2/111,20/19559,0.005672891,0.024818899,0.016172716,APOC1/APOO,2
GO:0071682,endocytic vesicle lumen,2/111,20/19559,0.005672891,0.024818899,0.016172716,HSP90AA1/HSP90B1,2
GO:0030027,lamellipodium,5/111,201/19559,0.005803197,0.025041193,0.016317569,APP/AVIL/CCDC88A/CTNNB1/TUBB3,5
GO:0042383,sarcolemma,4/111,135/19559,0.007358909,0.031325085,0.020412336,ANXA1/CCDC78/CLCN1/PSEN1,4
GO:0045171,intercellular bridge,3/111,71/19559,0.007685104,0.032277439,0.021032918,PRKACA/PRKACB/PRKACG,3
GO:0016607,nuclear speck,7/111,401/19559,0.007927725,0.032858334,0.021411445,AR/CSNK1A1/HAUS6/HDAC5/HIF1A/HIPK1/PRKACA,7
GO:0098858,actin-based cell projection,5/111,220/19559,0.00841613,0.034429622,0.022435342,APP/CDH23/CTNNB1/PAFAH1B1/TUBB3,5
GO:0030131,clathrin adaptor complex,2/111,25/19559,0.008793437,0.035062438,0.022847704,AP1G2/AP3M2,2
GO:0099522,region of cytosol,2/111,25/19559,0.008793437,0.035062438,0.022847704,HSPA8/HTT,2
GO:0034364,high-density lipoprotein particle,2/111,27/19559,0.010212782,0.040212831,0.02620385,APOC1/APOO,2
GO:0005774,vacuolar membrane,7/111,427/19559,0.010960869,0.0426256,0.02777608,HSP90AB1/AP5B1/EEF1A1/EEF1A2/HSPA8/PSEN1/YWHAB,7
GO:0044295,axonal growth cone,2/111,29/19559,0.011726419,0.044268884,0.028846892,HSP90AB1/HSP90AA1,2
GO:0005766,primary lysosome,4/111,155/19559,0.011805036,0.044268884,0.028846892,HRNR/PSEN1/TUBB/TUBB4B,4
GO:0042582,azurophil granule,4/111,155/19559,0.011805036,0.044268884,0.028846892,HRNR/PSEN1/TUBB/TUBB4B,4
GO:0035578,azurophil granule lumen,3/111,91/19559,0.015057831,0.055802551,0.036362565,HRNR/TUBB/TUBB4B,3
GO:0005790,smooth endoplasmic reticulum,2/111,34/19559,0.015908187,0.058268361,0.037969358,APP/PSEN1,2
GO:0043197,dendritic spine,4/111,175/19559,0.017689069,0.061387498,0.040001878,APP/EEF2K/HAP1/PRKACA,4
GO:0008180,COP9 signalosome,2/111,36/19559,0.017734166,0.061387498,0.040001878,HSP90AB1/HSPA1L,2
GO:0034358,plasma lipoprotein particle,2/111,36/19559,0.017734166,0.061387498,0.040001878,APOC1/APOO,2
GO:0051233,spindle midzone,2/111,36/19559,0.017734166,0.061387498,0.040001878,APP/AURKA,2
GO:1990777,lipoprotein particle,2/111,36/19559,0.017734166,0.061387498,0.040001878,APOC1/APOO,2
GO:0044309,neuron spine,4/111,177/19559,0.018361584,0.062868465,0.04096692,APP/EEF2K/HAP1/PRKACA,4
GO:0043198,dendritic shaft,2/111,38/19559,0.019644492,0.066312722,0.043211297,APP/PSEN1,2
GO:0005765,lysosomal membrane,6/111,375/19559,0.020112851,0.066312722,0.043211297,HSP90AB1/AP5B1/EEF1A1/EEF1A2/HSPA8/PSEN1,6
GO:0098852,lytic vacuole membrane,6/111,375/19559,0.020112851,0.066312722,0.043211297,HSP90AB1/AP5B1/EEF1A1/EEF1A2/HSPA8/PSEN1,6
GO:0016605,PML body,3/111,102/19559,0.02035379,0.066312722,0.043211297,HIPK1/HSF1/SQSTM1,3
GO:0005769,early endosome,6/111,377/19559,0.020583921,0.066312722,0.043211297,ANXA1/APP/HAP1/HGS/HTT/PSEN1,6
GO:0032994,protein-lipid complex,2/111,39/19559,0.020630624,0.066312722,0.043211297,APOC1/APOO,2
GO:1902911,protein kinase complex,3/111,104/19559,0.021413115,0.06813264,0.044397209,CDK1/CKS1B/PRKAR1A,3
GO:0000791,euchromatin,2/111,42/19559,0.023709791,0.073946377,0.048185609,CTNNB1/HSF1,2
GO:0099738,cell cortex region,2/111,42/19559,0.023709791,0.073946377,0.048185609,CLASP1/CTNNB1,2
GO:0000307,cyclin-dependent protein kinase holoenzyme complex,2/111,43/19559,0.024775583,0.076512831,0.049857985,CDK1/CKS1B,2
GO:0001533,cornified envelope,2/111,45/19559,0.026964765,0.082465058,0.053736629,ANXA1/HRNR,2
GO:0030135,coated vesicle,5/111,298/19559,0.027545682,0.083313583,0.054289553,AP1G2/AP3B2/APP/CCDC88A/HSPA8,5
GO:0036126,sperm flagellum,3/111,115/19559,0.027771194,0.083313583,0.054289553,PRKACA/PRKAR1A/SQSTM1,3
GO:0030118,clathrin coat,2/111,46/19559,0.028087658,0.083468041,0.054390202,AP1G2/AP3M2,2
GO:0097733,photoreceptor cell cilium,3/111,117/19559,0.029023725,0.085443676,0.055677583,CDHR1/CEP290/PRPH2,3
GO:0030665,clathrin-coated vesicle membrane,3/111,118/19559,0.029661088,0.086511505,0.056373412,AP1G2/AP3B2/HSPA8,3
GO:0005938,cell cortex,5/111,305/19559,0.030025511,0.086770974,0.056542489,CLASP1/CTNNB1/EEF1A1/PAFAH1B1/PSEN1,5
GO:0019898,extrinsic component of membrane,5/111,306/19559,0.030390911,0.087028517,0.056710312,AKAP9/ANXA1/CDH23/CDHR3/CTNNB1,5
GO:0097729,9+2 motile cilium,3/111,120/19559,0.030957965,0.087853686,0.057248016,PRKACA/PRKAR1A/SQSTM1,3
GO:0034707,chloride channel complex,2/111,50/19559,0.032762229,0.092143769,0.060043559,ANO2/CLCN1,2
GO:0005871,kinesin complex,2/111,51/19559,0.033975424,0.094710254,0.061715955,PAFAH1B1/YWHAE,2
GO:0030286,dynein complex,2/111,53/19559,0.036453632,0.100727141,0.065636734,CCDC65/HDAC6,2
GO:0045177,apical part of cell,6/111,433/19559,0.036966885,0.101257119,0.065982083,HSP90AB1/ANXA1/APP/CTNNB1/PSEN1/TUBG1,6
GO:0032420,stereocilium,2/111,54/19559,0.037718182,0.102424374,0.0667427,CDH23/PAFAH1B1,2
GO:0032421,stereocilium bundle,2/111,59/19559,0.044286332,0.119232433,0.07769532,CDH23/PAFAH1B1,2
GO:0097731,9+0 non-motile cilium,3/111,139/19559,0.044733713,0.119416269,0.077815112,CDHR1/CEP290/PRPH2,3
GO:0031253,cell projection membrane,5/111,344/19559,0.046392758,0.122804359,0.08002289,HSP90AB1/CDHR1/CTNNB1/EEF1A1/HHIP,5
GO:0035770,ribonucleoprotein granule,4/111,243/19559,0.049770148,0.130646639,0.085133148,HSF1/SQSTM1/TUBA1A/TUBB,4
GO:0005200,structural constituent of cytoskeleton,16/104,104/18352,6.01149E-19,1.64715E-16,1.158E-16,TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1/TUBGCP3,16
GO:0005525,GTP binding,18/104,376/18352,3.59784E-12,2.23585E-10,1.57188E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0003924,GTPase activity,17/104,326/18352,3.91462E-12,2.23585E-10,1.57188E-10,EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,17
GO:0032550,purine ribonucleoside binding,18/104,380/18352,4.29379E-12,2.23585E-10,1.57188E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0001883,purine nucleoside binding,18/104,383/18352,4.89601E-12,2.23585E-10,1.57188E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0032549,ribonucleoside binding,18/104,383/18352,4.89601E-12,2.23585E-10,1.57188E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0001882,nucleoside binding,18/104,389/18352,6.34375E-12,2.48313E-10,1.74572E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0019001,guanyl nucleotide binding,18/104,397/18352,8.89881E-12,2.70919E-10,1.90466E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0032561,guanyl ribonucleotide binding,18/104,397/18352,8.89881E-12,2.70919E-10,1.90466E-10,HSP90AB1/EEF1A1/EEF1A2/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1,18
GO:0044389,ubiquitin-like protein ligase binding,16/104,316/18352,2.76786E-11,7.58394E-10,5.33178E-10,HSP90AB1/AURKA/GSK3B/HDAC6/HGS/HIF1A/HSP90AA1/HSPA1L/HSPA8/PRKACA/PRKACB/PRKAR1A/SQSTM1/TUBA1B/TUBB/YWHAE,16
GO:0031625,ubiquitin protein ligase binding,15/104,297/18352,1.25888E-10,3.13575E-09,2.20454E-09,HSP90AB1/AURKA/GSK3B/HDAC6/HIF1A/HSP90AA1/HSPA1L/HSPA8/PRKACA/PRKACB/PRKAR1A/SQSTM1/TUBA1B/TUBB/YWHAE,15
GO:0004674,protein serine/threonine kinase activity,14/104,435/18352,1.63511E-07,3.73351E-06,2.62479E-06,AKT1/AURKA/CDK1/CSNK1A1/CSNK1D/CSNK1E/CSNK1G1/EEF2K/GSK3B/HIPK1/PRKACA/PRKACB/PRKACG/SQSTM1,14
GO:0051018,protein kinase A binding,6/104,51/18352,4.19366E-07,8.83895E-06,6.21409E-06,AKAP9/GSK3B/PRKACA/PRKACB/PRKACG/PRKAR1A,6
GO:0031072,heat shock protein binding,8/104,127/18352,6.22343E-07,1.21801E-05,8.56306E-06,HSP90AB1/CDK1/HDAC6/HIF1A/HSF1/HSPA1L/HSPA8/HTT,8
GO:0023026,MHC class II protein complex binding,4/104,16/18352,1.6808E-06,3.07026E-05,2.1585E-05,HSP90AB1/HSP90AA1/HSPA8/YWHAE,4
GO:0008017,microtubule binding,10/104,265/18352,2.63635E-06,4.51476E-05,3.17403E-05,CCDC88A/CDK5RAP2/CKAP5/CLASP1/HAUS7/HAUS8/HDAC6/PAFAH1B1/TUBGCP2/TUBGCP3,10
GO:0045296,cadherin binding,11/104,332/18352,2.87038E-06,4.62638E-05,3.25251E-05,HSP90AB1/ANXA1/CDH23/CDHR3/CKAP5/CSNK1D/CTNNB1/HSPA8/PSEN1/YWHAB/YWHAE,11
GO:0042826,histone deacetylase binding,7/104,115/18352,4.06252E-06,6.18406E-05,4.34761E-05,HSP90AB1/HDAC5/HDAC6/HIF1A/HSP90AA1/YWHAB/YWHAE,7
GO:0051082,unfolded protein binding,7/104,118/18352,4.82122E-06,6.9527E-05,4.88799E-05,HSP90AB1/HSP90AA1/HSP90AA2P/HSP90B1/HSPA1L/HSPA8/TUBB4B,7
GO:0015631,tubulin binding,11/104,365/18352,7.08299E-06,9.70369E-05,6.82203E-05,CCDC88A/CDK5RAP2/CKAP5/CLASP1/HAUS7/HAUS8/HDAC6/HTT/PAFAH1B1/TUBGCP2/TUBGCP3,11
GO:0008013,beta-catenin binding,6/104,85/18352,8.71719E-06,0.000113739,7.99622E-05,AR/CTNNB1/CTNNBIP1/GSK3B/HDAC6/PSEN1,6
GO:0044325,ion channel binding,7/104,132/18352,1.01018E-05,0.000125813,8.84509E-05,HSP90AB1/AKAP9/CTNNB1/HAP1/HTT/YWHAE/YWHAQ,7
GO:0023023,MHC protein complex binding,4/104,25/18352,1.1233E-05,0.000133819,9.40792E-05,HSP90AB1/HSP90AA1/HSPA8/YWHAE,4
GO:0034237,protein kinase A regulatory subunit binding,4/104,26/18352,1.32176E-05,0.000150901,0.000106089,AKAP9/PRKACA/PRKACB/PRKACG,4
GO:0005080,protein kinase C binding,5/104,55/18352,1.47359E-05,0.000161505,0.000113544,AKT1/CCDC88A/HDAC5/SQSTM1/YWHAG,5
GO:0004679,AMP-activated protein kinase activity,3/104,10/18352,2.06113E-05,0.000209167,0.000147051,PRKACA/PRKACB/PRKACG,3
GO:0004690,cyclic nucleotide-dependent protein kinase activity,3/104,10/18352,2.06113E-05,0.000209167,0.000147051,PRKACA/PRKACB/PRKACG,3
GO:0034452,dynactin binding,3/104,12/18352,3.74766E-05,0.000354089,0.000248937,GSK3B/HTT/PAFAH1B1,3
GO:0051011,microtubule minus-end binding,3/104,12/18352,3.74766E-05,0.000354089,0.000248937,HAUS7/TUBGCP2/TUBGCP3,3
GO:0048156,tau protein binding,4/104,45/18352,0.000121278,0.001107676,0.000778735,HSP90AB1/GSK3B/HDAC6/HSP90AA1,4
GO:0003746,translation elongation factor activity,3/104,19/18352,0.000160369,0.001417454,0.00099652,EEF1A1/EEF1A2/EEF1B2,3
GO:0001085,RNA polymerase II transcription factor binding,4/104,56/18352,0.000285025,0.002440523,0.001715773,AR/CTNNB1/GSK3B/HDAC5,4
GO:0044183,protein folding chaperone,3/104,27/18352,0.000468399,0.003774743,0.002653776,HSP90AB1/HSPA1L/HSPA8,3
GO:0051787,misfolded protein binding,3/104,27/18352,0.000468399,0.003774743,0.002653776,HDAC6/HSPA1L/HSPA8,3
GO:0043015,gamma-tubulin binding,3/104,28/18352,0.000522453,0.004090062,0.002875456,CDK5RAP2/TUBGCP2/TUBGCP3,3
GO:0097718,disordered domain specific binding,3/104,36/18352,0.001101859,0.008386374,0.005895914,HSP90AB1/CTNNB1/HSP90AA1,3
GO:0008135,"translation factor activity, RNA binding",4/104,84/18352,0.00132643,0.009762166,0.006863144,EEF1A1/EEF1A2/EEF1B2/EEF2K,4
GO:0031078,histone deacetylase activity (H3-K14 specific),2/104,10/18352,0.001389505,0.009762166,0.006863144,HDAC5/HDAC6,2
GO:0032041,NAD-dependent histone deacetylase activity (H3-K14 specific),2/104,10/18352,0.001389505,0.009762166,0.006863144,HDAC5/HDAC6,2
GO:0051879,Hsp90 protein binding,3/104,42/18352,0.001728548,0.011840557,0.008324325,HDAC6/HIF1A/HSF1,3
GO:0004712,protein serine/threonine/tyrosine kinase activity,3/104,45/18352,0.002110493,0.014104268,0.009915794,AKT1/AURKA/PRKACA,3
GO:0004859,phospholipase inhibitor activity,2/104,13/18352,0.002381902,0.015177699,0.010670453,ANXA1/APOC1,2
GO:0034236,protein kinase A catalytic subunit binding,2/104,13/18352,0.002381902,0.015177699,0.010670453,GSK3B/PRKAR1A,2
GO:0032794,GTPase activating protein binding,2/104,14/18352,0.002768636,0.01724105,0.012121061,AKT1/TUBB,2
GO:0017136,NAD-dependent histone deacetylase activity,2/104,15/18352,0.003182802,0.019379728,0.013624627,HDAC5/HDAC6,2
GO:0090079,"translation regulator activity, nucleic acid binding",4/104,109/18352,0.003433741,0.020453152,0.014379281,EEF1A1/EEF1A2/EEF1B2/EEF2K,4
GO:0034979,NAD-dependent protein deacetylase activity,2/104,16/18352,0.003624083,0.021127635,0.014853466,HDAC5/HDAC6,2
GO:0035173,histone kinase activity,2/104,17/18352,0.004092165,0.023359442,0.016422504,AURKA/CDK1,2
GO:0005543,phospholipid binding,8/104,454/18352,0.004287427,0.023974589,0.016854974,AKT1/ANXA1/ANXA8/APOC1/AVIL/CCDC88A/HAVCR1/HSPA8,8
GO:0055102,lipase inhibitor activity,2/104,18/18352,0.004586735,0.025135307,0.017671,ANXA1/APOC1,2
GO:0051010,microtubule plus-end binding,2/104,20/18352,0.005654105,0.029792784,0.020945369,CLASP1/PAFAH1B1,2
GO:0070182,DNA polymerase binding,2/104,20/18352,0.005654105,0.029792784,0.020945369,HSP90AB1/HSP90AA1,2
GO:0002039,p53 binding,3/104,66/18352,0.006246437,0.032292899,0.022703037,GSK3B/HIF1A/HTT,3
GO:0042288,MHC class I protein binding,2/104,22/18352,0.00682375,0.033994681,0.023899449,TUBB/TUBB4B,2
GO:0050321,tau-protein kinase activity,2/104,22/18352,0.00682375,0.033994681,0.023899449,CSNK1D/GSK3B,2
